query,predicted_labels
Tự nhiên tôi thấy có những tia chớp sáng lóa lên trong mắt dù không có ánh đèn. Sau đó xuất hiện một mảng mờ đen như tấm màn rủ xuống che khuất một góc tầm nhìn của tôi.,"chắp mắt, bệnh giác mạc chóp, bỏng, down, dính bao quy đầu"
"Tôi nhìn thẳng vào giữa khuôn mặt người khác thì thấy mờ tịt và các đường nét bị méo mó, lượn sóng. Nhưng nhìn liếc sang hai bên xung quanh thì vẫn thấy rõ nét.","chắp mắt, bỏng, hẹp mạch máu não, loạn thị, protein niệu thai kỳ"
"Lợi của tôi sưng đỏ tấy lên, mỗi lần đánh răng là nhổ ra toàn máu tươi. Dạo này tôi thấy lợi bị tụt xuống làm lộ chân răng dài ra, vài cái răng hàm có vẻ hơi lung lay và miệng có mùi hôi.","bỏng, gai đen, hội chứng antiphospholipid, hội chứng kháng thể kháng phospholipid, hội chứng sốc nhiễm độc"
"Răng hàm của tôi bị thủng một lỗ màu đen, hay bị nhét thức ăn vào đó. Cứ nhai trúng hoặc uống nước đá, đồ ngọt vào là răng lại ê buốt buốt tận óc.","viêm xoang, bướu cổ, bạch cầu cấp, bạch hầu, bạch hầu thanh quản"
"Nửa đêm tôi bị những cơn đau nhức răng hành hạ không ngủ nổi, cơn đau giật giật lan lên tận thái dương. Uống thuốc giảm đau rồi mà vẫn nhức buốt kinh khủng.","xơ vữa động mạch ngoại biên, chèn ép khoang dưới mỏm cùng vai, sâu răng, viêm mũi, vỡ túi ngực"
"Chân răng tôi mọc một cục mủ sưng to đỏ ửng, cắn hai hàm lại là đau nhức nảy người. Nửa mặt bên đó cũng sưng vù lên, tôi bị sốt và sờ dưới hàm thấy có cục hạch.","bỏng, nấm da (hắc lào), hội chứng antiphospholipid, hội chứng kháng thể kháng phospholipid, hội chứng sốc nhiễm độc"
"Trong khoang miệng và trên lưỡi tôi nổi đầy những mảng cợn trắng như sữa đông. Lấy tay cạo ra thì thấy niêm mạc đỏ rát, miệng rất khô, ăn uống mất vị giác và nuốt hơi xót.","nhiễm nấm candida (nhiễm trùng nấm men), bướu cổ, bạch cầu cấp, bạch hầu, bạch hầu thanh quản"
"Vùng dưới hàm góc mang tai của tôi sưng to thành cục cứng, ấn vào rất đau. Tôi bị sốt hầm hập, há miệng nhai thức ăn khó khăn và trong miệng cảm giác có vị mủ mặn mặn.","nang tuyến bartholin (viêm tuyến bartholin), hội chứng urê huyết tán huyết, bong gân, bệnh lao xương, bệnh quai bị"
"Tôi bị ngã chống tay xuống đất, nghe cái rắc, giờ khớp vai đau điếng người. Khớp vai nhìn có vẻ lệch hẳn đi, cánh tay xụi lơ buông thõng xuống không thể giơ lên được nữa.","bong gân, bệnh tuyến của tuyến vú adenosis, bỏng, chuyển vị đại động mạch, chàm đồng tiền"
"Tôi hay chạy bộ thể thao, dạo này gót chân và phần gân to ngay sau cổ chân rất đau nhức, sưng tấy nhẹ. Sáng dậy gót chân bị cứng đơ, đi kiễng gót thấy buốt.","nang tuyến bartholin (viêm tuyến bartholin), nấm da (hắc lào), vỡ túi ngực, áp xe rò luân nhĩ, bong gân"
"Bàn tay tôi hay bị tê rần châm chích 3 ngón cái, trỏ, giữa, nhất là lúc nửa đêm phải thức dậy vẩy tay mới đỡ. Gần đây tôi thấy tay yếu đi, cầm bát đũa hay đánh rơi.","thiếu máu, bệnh xơ cứng bì toàn thể, chắp mắt, ho gà, hội chứng goodpasture"
Sáng ngủ dậy bước chân trần xuống nền nhà là lòng bàn chân và gót chân tôi đau nhói xót xa như dẫm phải đinh gai. Đi lại rón rén một lúc thì cơn đau mới dịu bớt đi.,"chèn ép khoang dưới mỏm cùng vai, viêm mũi, áp xe má, bong gân, bệnh tuyến của tuyến vú adenosis"
"Tôi đi siêu âm bác sĩ bảo bị gai gót chân, cứ đứng lâu hay tỳ gót bước đi là thốn tận óc. Ở dưới gót chân thỉnh thoảng ấn mạnh vào thấy hơi cộm cộm đau nhức.","chèn ép khoang dưới mỏm cùng vai, huyết khối (cục máu đông), huyết khối tĩnh mạch sâu, nấm da (hắc lào), viêm mũi"
"Tôi đang đá bóng thì bị vặn đầu gối, giờ khớp gối sưng to, co duỗi cứ nghe tiếng lụp cụp. Thỉnh thoảng đi lại khớp bị kẹt cứng đơ lại không gập được, ấn vào khe khớp rất chói.","phù thũng, viêm xoang sàng, bong gân, bướu cổ, bạch cầu cấp"
"Hôm qua chạy bứt tốc tôi bị nhói giật một cái ở bắp đùi trước. Giờ đùi căng cứng, sờ vào thấy nề nề bóp vào rất đau nhức, bước đi hay nâng chân lên cực kỳ khó khăn.","chèn ép khoang dưới mỏm cùng vai, nang tuyến bartholin (viêm tuyến bartholin), nấm da (hắc lào), vỡ túi ngực, xơ vữa động mạch ngoại biên"
"Da ở lưng và đùi tôi nổi lấm tấm nhiều nốt sần đỏ, ở giữa mỗi nốt có mụn mủ liti nằm ngay chân sợi lông. Các nốt mụn này rất ngứa ngáy râm ran.","ghẻ, nhiễm nấm candida (nhiễm trùng nấm men), nấm da (hắc lào), rôm sảy, sưng bao quy đầu"
"Ở bẹn và mông tôi nổi các mảng da đỏ hình tròn lốm đốm, viền ngoài có nổi các mụn nước nhỏ li ti. Nó cực kỳ ngứa ngáy bứt rứt, nhất là lúc ra mồ hôi và lan rộng dần ra.","sưng bao quy đầu, ghẻ, giun kim, nhiễm nấm candida (nhiễm trùng nấm men), nấm da (hắc lào)"
"Móng chân cái của tôi bị dày cộm sần sùi lên, đổi sang màu vàng đục đen xỉn. Bề mặt móng rất mủn, cắt móng tay vào là vỡ vụn gãy nát, phần khóe móng bị tróc lên.","u mềm treo, bỏng, giãn ống dẫn sữa, hội chứng urê huyết tán huyết, nấm da (hắc lào)"
"Dưới lòng bàn chân và ngón tay tôi mọc mấy nốt sần sùi cứng ngắc, ấn vào thấy hơi cộm. Bề mặt nốt sần thô ráp, màu xám xỉn, nhìn kỹ thấy có lấm tấm mấy chấm đen liti.","u mềm treo, bỏng, hội chứng urê huyết tán huyết, bệnh thấp tim, chắp mắt"
"Con tôi bị sốt, sau đó khắp người từ mặt xuống tay chân mọc đầy những nốt ban đỏ, rồi hóa thành các mụn nước trong suốt to như hạt đậu. Các nốt mụn này rất ngứa ngáy.","nấm da (hắc lào), ghẻ, hội chứng urê huyết tán huyết, nhiễm nấm candida (nhiễm trùng nấm men), sưng bao quy đầu"
"Cứ đêm xuống là tôi bị ngứa điên cuồng ở kẽ các ngón tay, nếp gấp cổ tay và vùng quanh rốn. Vạch ra nhìn kỹ thấy có những đường hầm nhỏ xíu ngoằn ngoèo dưới da.","u mềm treo, bạch cầu ái kiềm tăng, bệnh lang ben, chàm, chắp mắt"
"Da cùi chỏ, đầu gối và rìa chân tóc của tôi mọc các mảng đỏ cộm lên, bề mặt bong tróc những lớp vảy màu trắng đục lấp lánh như vảy nến, thỉnh thoảng hơi ngứa.","nấm da (hắc lào), bỏng, nhiễm nấm candida (nhiễm trùng nấm men), u mềm treo, viêm bờ mi mắt"
"Ở mặt trước cẳng chân tôi tự nhiên nổi một mảng sưng tấy đỏ lựng, bóng loáng. Ranh giới chỗ da đỏ với da lành nổi gờ lên rất rõ ràng, sờ vào nóng rực, tôi bị sốt rét run lập cập.","bệnh thấp tim, bỏng, hội chứng sốc nhiễm độc, hội chứng urê huyết tán huyết, nhiễm nấm candida (nhiễm trùng nấm men)"
"Trên mặt và bàn tay tôi xuất hiện những mảng da loang lổ loang lổ mất hẳn sắc tố trắng bệch ra. Nó không bị bong vảy, không đau ngứa gì cả nhưng diện tích cứ dần lan rộng.","bỏng, hodgkin, lang ben, nang nước thừng tinh ở trẻ em, nhiễm nấm candida (nhiễm trùng nấm men)"
"Hai bên gò má và trán của tôi xuất hiện những mảng da thâm sạm, tàn nhang lốm đốm màu nâu sẫm. Chúng hoàn toàn không ngứa hay đau nhưng làm da mặt tối sầm rất xấu xí.","bỏng, huyết khối (cục máu đông), huyết khối tĩnh mạch sâu, lang ben, nhiễm nấm candida (nhiễm trùng nấm men)"
"Cả tuần lễ tôi mới đi đại tiện được 1-2 lần. Phân rất cứng, vón cục lổn nhổn như phân dê, mỗi lần rặn vã mồ hôi hột rất khổ sở đau rát, đi xong vẫn thấy ấm ách ở bụng.","nhiễm nấm candida (nhiễm trùng nấm men), amh thấp, babesia (nhiễm trùng do babesia), block nhánh phải, block nhánh trái"
"Mỗi lần tôi ngồi xổm rặn đi ngoài là thấy có một khối thịt dài màu đỏ tươi sa hẳn ra ngoài lỗ hậu môn. Lúc bình thường thì phải lấy tay đẩy nhẹ nó mới thụt lên, thỉnh thoảng quần lót hay bị ướt rỉ dịch nhầy.","u mềm treo, bướu cổ, bạch cầu cấp, bạch hầu, bạch hầu thanh quản"
"Đi ăn cỗ về vài ngày, tôi thấy mệt lả chán ăn, cứ ngửi thấy mùi dầu mỡ là ợ buồn nôn. Sau đó tròng trắng mắt và da dẻ vàng ệch ra, đi tiểu nước có màu sậm như nước vối.","gan nhiễm mỡ, giun móc, loét thực quản, lỵ amip cấp, nang tụy"
"Tôi đi khám sức khỏe phát hiện bị virus viêm gan. Dạo này cơ thể hay mệt mỏi rã rời vô cớ, ăn uống không ngon miệng, thỉnh thoảng hơi tức ấm ách ở mạng sườn bên phải.","cúm a h5, viêm phổi, basedow, block nhánh tim, bướu cổ"
"Tôi bị mỏi mệt âm ỉ, uể oải dai dẳng kéo dài không rõ nguyên do. Cơ bắp thỉnh thoảng nhức mỏi, ăn uống không ngon miệng và dạo này có vẻ gầy sút cân đi một chút.","basedow, bệnh lao phổi, chèn ép khoang dưới mỏm cùng vai, thận bột, ung thư lá lách"
"Tôi không hề uống rượu bia nhưng đi siêu âm bác sĩ bảo gan bị nhiễm mỡ độ 2. Dạo này vùng bụng dưới sườn phải hay bị ấm ách tức nặng, ăn vào hay bị đầy hơi khó tiêu.","lao màng bụng, viêm loét dạ dày, viêm niêm mạc hang vị dạ dày, bệnh mạch vành, chắp mắt"
Đi siêu âm tổng quát phát hiện có nang nước mọc ở trong gan. Dạo này có vẻ cái nang nó to lên làm tôi hay bị tức nặng vướng víu ở vùng mạn sườn phải khi nằm nghiêng.,"bệnh mạch vành, chắp mắt, hội chứng dressler, lao màng bụng, nấm da (hắc lào)"
"Tôi bị đau quặn thắt dữ dội vùng hạ sườn phải, sau đó sốt cao rét run bần bật từng cơn. Được 1-2 hôm sau thì da dẻ và mắt tôi bắt đầu chuyển sang màu vàng khè, rất hay nôn ói.","lao hệ thần kinh, lỵ amip cấp, phế cầu khuẩn, thoát vị bẹn người lớn, viêm màng não"
"Tôi hay bị đau tức cồn cào vùng trên rốn, thường xuyên buồn nôn. Mỗi lần nôn trớ ra toàn thứ dịch màu vàng xanh đắng ngắt cuống họng, kèm theo cảm giác nóng rát giữa ngực.","nhiễm khuẩn h.p, suy thận, viêm loét dạ dày, đau thượng vị, amh thấp"
"Tôi đi siêu âm định kỳ phát hiện có cục nhú thịt thừa lồi ra trong túi mật. Bình thường không sao, thỉnh thoảng ăn no quá tôi mới thấy hơi đau râm ran tức nhẹ ở mạn sườn phải.","huyết khối (cục máu đông), huyết khối tĩnh mạch sâu, viêm mũi, bong gân, bướu cổ"
